IdExperienciaApp;IdProveedor;Estado;ExperienciaUniversal;Edad;Hijos;EdadHijos;EdadBeneficiarios;Antiguedad;Ingresos;FechaIngreso;Genero;TipoContrato;Cargo;Ciudad;TipoFamilia;AdultoMayor;Gestantes;Mascota;TipoMascota;ProgramaVigilanciaEpidemiologica;categoriaAfiliacion;PersonasEspeciales;afiliacionCajaCompensacion;afiliacionPbsCompensar;afiliacionPcCompensar;beneficiarioPbsCompensar;beneficiarioPcCompensar;TipoRemuneracion;GruposAplica;NombreExperiencia;NombreCortoExperiencia;TipoExperiencia;CategoriaBienestar;CantidadDisponible;Preferencias;ProcesarMotor
5e7d19cc8664ae4022cfadbc;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Fijo, Indefinido, Obra O Labor;_Sindato;Bogota, Girardot;Monoparental, Nucleares, Extensas, Parejas sin hijos;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Te Acompañamos En Tus Eventos Familiares""";"""Asesoría Eventos""";Informativa;Diviértete Y Comparte;0;64e6768793293143c6716a2a;1
5e7d22358664ae4022cfadc4;0;ACTIVO;False;18 a 75;_Sindato;_Sindato;_Sindato;1 a 50;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Girardot, Fusagasuga, La Calera, Tocancipa, Cajica, Facatativa;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;A, B, C;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Es Momento De Comprar Vivienda, ¿Necesitas El Crédito? Aquí Tenemos La Mejor Opción""";"""Viv Crédito Hipotecario Compen""";Informativa;Para Toda La Familia;0;64e676d293293143c6716a2c;1
5e7d65788664ae4022cfadcc;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;1 a 4;_Sindato;_Sindato;Fijo, Indefinido, Obra O Labor;_Sindato;Bogota;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Construye O Mejora Tu Casa Con El Programa De Mejoramiento De Vivienda""";"""Construcción En Sitio Propio""";Informativa;Para Toda La Familia;0;64e676d293293143c6716a2c;1
5e7d67da8664ae4022cfadce;0;ACTIVO;False;18 a 75;_Sindato;_Sindato;_Sindato;1 a 50;_Sindato;_Sindato;_Sindato;Fijo, Indefinido, Obra O Labor;_Sindato;Bogota, Girardot;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Unifica Tus Deudas Con Nuestras Opciones De Compra De Cartera""";"""Crédito Compra De Cartera""";Informativa;Aprende Y Crece;0;64e6761393293143c6716a29;1
5e7e5b34f16da0167353c171;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Soacha, Facatativa, Madrid, Funza, Cota, Tenjo, Tabio, Chia, Cajica, Zipaquira, Tocancipa, Sopo, La Calera;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;A, B, C;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""En Gmo Encuentras Las Gafas Oftálmicas Y De Sol Perfectas Para Ti""";"""Des Gmo""";Informativa;Cuida De Ti;0;65fb70b5a432ef1df3d7ecd6;1
5e837a0f087c5e1e2d9e7689;0;ACTIVO;False;18 a 75;_Sindato;_Sindato;_Sindato;1 a 50;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Girardot;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Estamos Contigo, Recupera Tu Vida Financiera Con El Crédito De Compra De Cartera""";"""Recuperación Vida Financiera""";Informativa;Aprende Y Crece;0;64e6761393293143c6716a29;1
5e83c271087c5e1e2d9e76d9;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Soacha, Facatativa, Madrid, Mosquera, Funza, Cota, Tenjo, Tabio, Chia, Cajica, Zipaquira, Tocancipa, Sopo, La Calera;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;A, B, C;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Cumple Tus Propósitos Académicos En La Universidad Ecci""";"""Des Universidad Ecci""";Informativa;_Sindato;0;64e6761393293143c6716a29;1
5e84f905087c5e1e2d9e772b;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;1 a 3;_Sindato;_Sindato;_Sindato;_Sindato;Girardot, Bogota;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""En Los Momentos Difíciles Te Acompañamos Con Tu Subsidio Extraordinario""";"""Subsidio Extraordinario""";Informativa;Aprende Y Crece;0;64e6761393293143c6716a29;1
5e864dcd087c5e1e2d9e7733;1;ACTIVO;True;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Aporte De Ahorro Al Fondo Mutuo De Inversión;Fondo Mutuo De Inversión;Informativa;_Sindato;0;65fb7027ebb36179ac5e7137;1
5e8cf129c3758d52b79922bf;1;ACTIVO;True;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Disfruta Una Jornada Familiar Llena De Diversión Y Lazos Fuertes;Jornada Familiar;Informativa;_Sindato;0;65fb7027ebb36179ac5e7137;1
5e8cf43982e0a40e1352dd30;1;ACTIVO;False;55 a 99;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Femenino;_Sindato;_Sindato;Bogota, Barranquilla, Popayan, Girardot, Duitama, Villavicencio;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Disfruta Tu Nueva Etapa De Retiro Con El Programa Más Bienestar Compensar;Mas Bienestar;Informativa;_Sindato;0;65fb7027ebb36179ac5e7137;1
5e8cfa8e044a5e73dd7626e1;1;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;2 a 50, 3 a 50, 12 a 50, 6 a 50, 36 a 50;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Girardot, Popayan, Villavicencio, Barranquilla, Duitama;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Impulsa Tu Desarrollo Profesional Y Personal Con La Universidad Corporativa;Universidad Corporativa Compen;Informativa;_Sindato;0;64e6761393293143c6716a29;1
5e8d018343372e21e4405a0e;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;True;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Red Salud Mental Y Emocional""";"""Salud Mental Y Emocional""";Informativa;Aprende Y Crece;0;64e6761393293143c6716a29;1
5e9de325a48c5b0d773dd1bb;0;ACTIVO;False;_Sindato;True;0 a 5;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Fórmate En Métodos De Cuidado Para Tus Hijos""";"""Guía Infantil""";Informativa;Aprende Y Crece;0;64e6761393293143c6716a29;1
5efbb6f10a29f476e144de05;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Chia, Cota, Cajica, Zipaquira, Tocancipa, Sopo, Funza, Mosquera, Madrid, La Calera, Gachancipa;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Los Amantes Del Asado Prefieren Las Carnes De Llano Alto De Cialta Para Su Día""";"""Cialta Bono 50 Carnes""";Transaccional;Vacaciones Que Inspiran;75;64e676ab93293143c6716a2b;1
5f08e63283dbe3010d7a0f5f;1;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Fijo, Indefinido, Obra o labor;_Sindato;Mosquera, Popayan, Villavicencio, Cajica, Lajitas, Bogota, Facatativa, Barranquilla, Girardot, Zipaquira, Duitama, Chia, Soacha;_Sindato;_Sindato;_Sindato;True;Cualquiera;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Convenio Póliza Con Hdi Seguros Para Tu Mascota;Póliza De Mascotas Hdi;Informativa;_Sindato;0;64e676ebbf6bf0045de27d17;1
5f47de7207f9eb69076828b0;0;ACTIVO;False;18 a 65;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;A, B, C;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Obtén Eso Que Tanto Deseas, Solicita Tu Crédito De Libre Inversión En Compensar""";"""Crédito De Libre Inversión""";Informativa;Aprende Y Crece;0;65fb7027ebb36179ac5e7137;1
5f47e2e507f9eb69076828b1;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;1 a 8;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Conoce Los Proyectos De Vivienda Con Subsidio Y Anímate A Tener Casa Propia""";"""Viv Vivienda Con Subsidio""";Informativa;Para Toda La Familia;0;64e676d293293143c6716a2c;1
5f47e5a92c0404426e125715;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Facatativa, Zipaquira, La Mesa, Mosquera, Girardot, Ubate, Fusagasuga, Cucuta, Medellin, Tunja, Duitama, Sogamoso, Villavicencio, Cartagena, Barranquilla, Cali, Popayan, Bogota;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Afíliate A Compensar Eps Y Haz Parte De Un Modelo De Atención Integral""";"""Afiliación Eps""";Informativa;Cuida De Ti;0;65fb70b5a432ef1df3d7ecd6;1
5f47e709fc8c7f68288f2636;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota;_Sindato;_Sindato;No;_Sindato;_Sindato;_Sindato;A, B;_Sindato;Si;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Nuestro Plan Vital De Compensar Salud Está Pensado En Ti""";"""Plan Vital""";Informativa;Cuida De Ti;0;64e6761393293143c6716a29;1
6023e6fb6635cf6e2865bb7a;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Mosquera, Facatativa, Funza;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Todos Los Días Son De Ahorro En Mercado Zapatoca""";"""Zapatoca 20""";Transaccional;Para Toda La Familia;158;64e676d293293143c6716a2c;1
602e7cf83bda2f6607442a3d;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota, Funza, Mosquera, Facatativa;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Merca Todo Lo Que Necesites Para Tu Hogar En Mercados Zapatoca""";"""Zapatoca 50""";Transaccional;Para Toda La Familia;1281;64e676d293293143c6716a2c;1
6036cfd701a1110489997ce4;1;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Barranquilla;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Sal De La Rutina Y Actívate Entrenando En Estos Modernos Gimnasios Combarranquilla;Gym Barranquilla;Informativa;_Sindato;0;65fb70b5a432ef1df3d7ecd6;1
608c0091638970100e33b00b;155177;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;0 a 2;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Snack Saludable;Snack Saludable;Informativa;_Sindato;0;64e676ab93293143c6716a2b;1
60933893ca58c047521cb088;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;True;Gato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Aprende Cómo Cuidar A Tu Gato En Casa""";"""Huellas Naranja Gato""";Informativa;Para Toda La Familia;0;64e676ebbf6bf0045de27d17;1
60b95fbc4518b16377308b89;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;A, B, C;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Aprovecha Precios Especiales En Las Sedes Spinning Center Gym""";"""Des Spinning Center Gym""";Informativa;Cuida De Ti;0;64e66faf93293143c6716a28;1
60cbb95a9b85e97ebb6384eb;1;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Fijo, Indefinido;_Sindato;Bogota, Girardot;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Auxilio Económico Para Tu Plan Complementario Y El De Tu Familia;Auxilio Plan Complementario;Informativa;_Sindato;0;65fb70b5a432ef1df3d7ecd6;1
60d0d7d8e3d76d5e6f75359f;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;True;Cualquiera;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""¡Diviértete En Casa Con Tu Mascota Practicando Estos Juegos!""";"""Huellas Naranja Juegos Mascota""";Informativa;Para Toda La Familia;0;64e676ebbf6bf0045de27d17;1
60edc6550649a01218e5c3d1;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Armenia, Barranquilla, Bogota, Bucaramanga, Cali, Cartagena, Chia, Ibague, Manizales, Medellin, Monteria, Pereira, Popayan, Soacha, Villavicencio;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Combo Cinéfilo: Crispetas, Perro Caliente Y Gaseosa En Cine Colombia""";"""Cineco Bono 30.5 Combo 3""";Transaccional;Diviértete Y Comparte;1160;64e6768793293143c6716a2a;1
60f88d5f28cb323fef7895d7;0;ACTIVO;False;_Sindato;True;6 a 14;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""A Todo Pulmón: Previene Enfermedades Y Cuida El Sistema Respiratorio De Tu Hijo""";"""Sal A Todo Pulmón Niñez""";Informativa;Cuida De Ti;0;65fb70b5a432ef1df3d7ecd6;1
60f89ea639eac86235b93d64;0;ACTIVO;False;_Sindato;True;0 a 2;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Conoce Una Técnica De Lactancia Desde Fonoaudiología""";"""Lactancia Fono""";Informativa;Cuida De Ti;0;65fb70b5a432ef1df3d7ecd6;1
6171ebeb7812c554c62419dd;0;ACTIVO;False;18 a 99;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;Bogota;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Cuida Tu Corazón Con Este Chequeo Médico Preventivo""";"""Sal Chequeo Médico""";Informativa;Cuida De Ti;0;64e676d293293143c6716a2c;1
619bb7d3cb1581313d4f5c8f;0;ACTIVO;False;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;1 a 4;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;A, B;_Sindato;Si;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;_Sindato;"""Beneficios Exclusivos En La Compra De Vivienda Vis Con Constructoras Aliadas""";"""Viv Proyectos Vis En Convenio""";Informativa;Para Toda La Familia;0;64e676d293293143c6716a2c;1
